recall_id,prod_start,prod_end,recall_date,recall_count,recall_reason,car_id,defect_id
6147,2014-03-06,2016-09-30,2020-08-10,148,"국내 수입된 2014~2018년식 S80, S60, XC70, S60CC, V60, XC60, V60CC, S90, V90CC, XC90, V40, V40CC 일부 차량 8,232대에 대하여 차량에 장착된 저온 EGR 냉각수 호스 라인이 일부 주행 조건 및 환경에서 EGR 가스를 과도하게 냉각시켜 발생하는 문제를 해결하고자, 2019년 10월부터 기존 장착된 저온 EGR 냉각수 호스 라인을 반온열 EGR 냉각수 라인으로 교체하는 리콜을 시행하고 있습니다. 반온열 EGR 냉각수 라인을 장착한 차량에서 냉각수 교체 주입 시 전용 냉각수 주입 공구를 사용하지 않거나 불량인 전용 냉각수 주입 공구를 사용할 경우 냉각 시스템 내로 공기가 유입될 수 있고, 교체된 반온열 EGR 냉각수 라인의 특성으로 인해 유입된 공기가 쉽게 빠져나가지 않아 엔진의 냉각 성능이 떨어져 엔진이 과열될 수 있습니다.",61,3
6148,2015-05-23,2016-10-10,2020-08-10,106,"국내 수입된 2014~2018년식 S80, S60, XC70, S60CC, V60, XC60, V60CC, S90, V90CC, XC90, V40, V40CC 일부 차량 8,232대에 대하여 차량에 장착된 저온 EGR 냉각수 호스 라인이 일부 주행 조건 및 환경에서 EGR 가스를 과도하게 냉각시켜 발생하는 문제를 해결하고자, 2019년 10월부터 기존 장착된 저온 EGR 냉각수 호스 라인을 반온열 EGR 냉각수 라인으로 교체하는 리콜을 시행하고 있습니다. 반온열 EGR 냉각수 라인을 장착한 차량에서 냉각수 교체 주입 시 전용 냉각수 주입 공구를 사용하지 않거나 불량인 전용 냉각수 주입 공구를 사용할 경우 냉각 시스템 내로 공기가 유입될 수 있고, 교체된 반온열 EGR 냉각수 라인의 특성으로 인해 유입된 공기가 쉽게 빠져나가지 않아 엔진의 냉각 성능이 떨어져 엔진이 과열될 수 있습니다.",893,3
6149,2014-02-18,2016-10-03,2020-08-10,715,"국내 수입된 2014~2018년식 S80, S60, XC70, S60CC, V60, XC60, V60CC, S90, V90CC, XC90, V40, V40CC 일부 차량 8,232대에 대하여 차량에 장착된 저온 EGR 냉각수 호스 라인이 일부 주행 조건 및 환경에서 EGR 가스를 과도하게 냉각시켜 발생하는 문제를 해결하고자, 2019년 10월부터 기존 장착된 저온 EGR 냉각수 호스 라인을 반온열 EGR 냉각수 라인으로 교체하는 리콜을 시행하고 있습니다. 반온열 EGR 냉각수 라인을 장착한 차량에서 냉각수 교체 주입 시 전용 냉각수 주입 공구를 사용하지 않거나 불량인 전용 냉각수 주입 공구를 사용할 경우 냉각 시스템 내로 공기가 유입될 수 있고, 교체된 반온열 EGR 냉각수 라인의 특성으로 인해 유입된 공기가 쉽게 빠져나가지 않아 엔진의 냉각 성능이 떨어져 엔진이 과열될 수 있습니다.",64,3
6150,2013-11-20,2016-04-20,2020-08-10,201,"국내 수입된 2014~2018년식 S80, S60, XC70, S60CC, V60, XC60, V60CC, S90, V90CC, XC90, V40, V40CC 일부 차량 8,232대에 대하여 차량에 장착된 저온 EGR 냉각수 호스 라인이 일부 주행 조건 및 환경에서 EGR 가스를 과도하게 냉각시켜 발생하는 문제를 해결하고자, 2019년 10월부터 기존 장착된 저온 EGR 냉각수 호스 라인을 반온열 EGR 냉각수 라인으로 교체하는 리콜을 시행하고 있습니다. 반온열 EGR 냉각수 라인을 장착한 차량에서 냉각수 교체 주입 시 전용 냉각수 주입 공구를 사용하지 않거나 불량인 전용 냉각수 주입 공구를 사용할 경우 냉각 시스템 내로 공기가 유입될 수 있고, 교체된 반온열 EGR 냉각수 라인의 특성으로 인해 유입된 공기가 쉽게 빠져나가지 않아 엔진의 냉각 성능이 떨어져 엔진이 과열될 수 있습니다.",63,3
6151,2019-08-02,2019-08-02,2020-08-14,1,BMW 자체 품질 조사 결과 2019년 8월 2일 생산된 BMW X7 xDrive30d 차량에서 스티어링 스핀들* 관련한 제작결함이 발견 되었습니다. 생산과정에서의 조립공정 오류로 스티어링 스핀들 고정너트를 체결하지 않았을 가능성이 있습니다.,2823,2
6152,2014-04-01,2015-05-31,2020-08-14,8,면적(18㎥)은 동일하지만 하대 내측치수가 제원의 허용차를 초과하여 제작됨,2582,13
6153,2018-05-01,2018-07-01,2020-08-17,376,"2018년식 짚랭글러 승용자동차의 브레이크 부스터 진공 호스가 에어컨 풀리와 접촉되어 진공 호스가 손상될 수 있으며, 진공 호스가 손상된 경우 브레이크 작동을 돕기 위한 진공이 빠져 나올 수 있습니다.",259,1
6154,2019-01-19,2019-02-22,2020-08-19,2,"터보차져 커넥터의 길이가 규격보다 길게 제작, 장착 되어 냉각수 호스와 맞닿아 있습니다. 이는 주행 중 엔진의 진동 또는 충격 등에 의해 터보 차져 커넥터 또는 냉각수 호스가 손상될 가능성이 있습니다",2867,3
6155,2019-01-25,2019-07-31,2020-08-19,29,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2641,3
6156,2018-11-08,2019-03-24,2020-08-19,164,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2868,3
6157,2018-05-29,2019-07-04,2020-08-19,347,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2869,3
6158,2019-02-12,2019-07-12,2020-08-19,305,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2512,3
6159,2018-11-17,2019-07-27,2020-08-19,117,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2566,3
6160,2019-12-11,2020-03-13,2020-08-19,26,프랑스의 특정 지역에서 소량의 바이오 디젤이 주유된 차량이 국내로 수입되었습니다. 특정 장소에서 장기 보관된 차량의 경우(PDI 장기 보관) 계절에 따른 온도의 변화에 의해 연료에 침전물이 생성 되었을 가능성이 있습니다.,2870,5
6161,2020-01-13,2020-03-13,2020-08-19,14,프랑스의 특정 지역에서 소량의 바이오 디젤이 주유된 차량이 국내로 수입되었습니다. 특정 장소에서 장기 보관된 차량의 경우(PDI 장기 보관) 계절에 따른 온도의 변화에 의해 연료에 침전물이 생성 되었을 가능성이 있습니다.,2869,5
6162,2018-12-05,2018-12-05,2020-08-19,1,프랑스의 특정 지역에서 소량의 바이오 디젤이 주유된 차량이 국내로 수입되었습니다. 특정 장소에서 장기 보관된 차량의 경우(PDI 장기 보관) 계절에 따른 온도의 변화에 의해 연료에 침전물이 생성 되었을 가능성이 있습니다.,2871,5
6163,2018-04-25,2019-08-19,2020-08-19,319,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2511,3
6164,2018-06-28,2019-05-24,2020-08-19,1424,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2490,3
6165,2018-05-02,2019-06-26,2020-08-19,864,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2650,3
6166,2018-05-26,2019-03-11,2020-08-19,136,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2491,3
6167,2018-08-31,2019-07-23,2020-08-19,78,"엔진 상부에 위치한 흡기 필터 유닛 생산 공정 문제로 인해 유닛의 외형 단면이 냉각수 호스와 근접해 있어, 장기적으로 주행 중 엔진의 진동 또는 충격 등에 의해 흡기 필터 유닛의 단면이 냉각수 호스와 닿을 가능성이 있습니다",2489,3
6168,2019-03-22,2019-03-22,2020-08-19,1,"터보차져 커넥터의 길이가 규격보다 길게 제작, 장착 되어 냉각수 호스와 맞닿아 있습니다. 이는 주행 중 엔진의 진동 또는 충격 등에 의해 터보 차져 커넥터 또는 냉각수 호스가 손상될 가능성이 있습니다",2490,3
6169,2019-01-31,2019-01-31,2020-08-19,1,"터보차져 커넥터의 길이가 규격보다 길게 제작, 장착 되어 냉각수 호스와 맞닿아 있습니다. 이는 주행 중 엔진의 진동 또는 충격 등에 의해 터보 차져 커넥터 또는 냉각수 호스가 손상될 가능성이 있습니다",2650,3
6170,2019-03-28,2019-08-19,2020-08-19,31,"터보차져 커넥터의 길이가 규격보다 길게 제작, 장착 되어 냉각수 호스와 맞닿아 있습니다. 이는 주행 중 엔진의 진동 또는 충격 등에 의해 터보 차져 커넥터 또는 냉각수 호스가 손상될 가능성이 있습니다",2489,3
6171,2018-09-26,2018-09-26,2020-08-19,1,"터보차져 커넥터의 길이가 규격보다 길게 제작, 장착 되어 냉각수 호스와 맞닿아 있습니다. 이는 주행 중 엔진의 진동 또는 충격 등에 의해 터보 차져 커넥터 또는 냉각수 호스가 손상될 가능성이 있습니다",2844,3
6172,2019-03-26,2019-07-12,2020-08-19,143,"터보차져 커넥터의 길이가 규격보다 길게 제작, 장착 되어 냉각수 호스와 맞닿아 있습니다. 이는 주행 중 엔진의 진동 또는 충격 등에 의해 터보 차져 커넥터 또는 냉각수 호스가 손상될 가능성이 있습니다",2512,3
6173,2019-01-16,2019-08-18,2020-08-19,78,"터보차져 커넥터의 길이가 규격보다 길게 제작, 장착 되어 냉각수 호스와 맞닿아 있습니다. 이는 주행 중 엔진의 진동 또는 충격 등에 의해 터보 차져 커넥터 또는 냉각수 호스가 손상될 가능성이 있습니다",2566,3
6174,2019-05-03,2019-09-27,2020-08-19,46,"냉각수 호스와 연결되는 냉각수 저장 탱크 연결부의 직경이 크게 제작, 장착되어 연결부가 느슨해지고 이로 인해 냉각수가 누수 될 가능성이 있습니다",2641,3
6175,2019-02-07,2019-12-09,2020-08-21,987,"운전석/조수석 시트 배선들이 시트 쿠션 프레임의 날카로운 모서리 부위와 닿아 배선 마모가 발생할 수 있습니다. 총 28 개 배선 중 하나 이상이 손상될 수 있으며, 손상된 배선은 시트 편의 장치 관련 증상을 유발할 수 있습니다. 이렇게 배선이 손상되면 에어백 시스템 오작동이 발생할 수 있으며, 특정 상황에서 조수석 에어백이 제대로 전개되지 않을 수 있습니다. 또한, 특정 상황에서 운전석/조수석 에어백이 전개될 수 있어 사고나 부상의 위험이 높아질 수 있음",2872,7
6176,2015-05-20,2018-06-28,2020-08-21,2543,"운전석/조수석 시트 배선들이 시트 쿠션 프레임의 날카로운 모서리 부위와 닿아 배선 마모가 발생할 수 있습니다. 총 28 개 배선 중 하나 이상이 손상될 수 있으며, 손상된 배선은 시트 편의 장치 관련 증상을 유발할 수 있습니다. 이렇게 배선이 손상되면 에어백 시스템 오작동이 발생할 수 있으며, 특정 상황에서 조수석 에어백이 제대로 전개되지 않을 수 있습니다. 또한, 특정 상황에서 운전석/조수석 에어백이 전개될 수 있어 사고나 부상의 위험이 높아질 수 있음",2873,7
6177,2017-12-11,2020-03-05,2020-08-21,60,연료탱크 재질의 강성부족으로 장기간 사용시 연료탱크와 연료펌프 및 연료레벨센서 접합부가 변형이 되고 이로 인해 접합부분에 유격이 발생할 수 있음.,2874,5
6178,2015-03-03,2015-03-03,2020-08-21,1,프런트 서브 프레임이 제조 공정 중 내구성이 불량한 상태로 제작된 것을 확인 하였습니다.,2875,8
6179,2015-03-10,2015-03-10,2020-08-21,1,프런트 서브 프레임이 제조 공정 중 내구성이 불량한 상태로 제작된 것을 확인 하였습니다.,2876,8
6180,2019-03-14,2020-03-05,2020-08-21,68,연료탱크 재질의 강성부족으로 장기간 사용시 연료탱크와 연료펌프 및 연료레벨센서 접합부가 변형이 되고 이로 인해 접합부분에 유격이 발생할 수 있음.,2877,5
6181,2019-05-15,2019-05-20,2020-08-21,22,연료탱크 재질의 강성부족으로 장기간 사용시 연료탱크와 연료펌프 및 연료레벨센서 접합부가 변형이 되고 이로 인해 접합부분에 유격이 발생할 수 있음.,2878,5
6182,2017-04-05,2018-06-04,2020-08-21,75,브레이크 패드가 부식을 유발할 수 있는 외부환경에 노출될 경우 브레이크 패드의마찰재와 브레이크 패드 백 플레이간 부식이 발생하여 브레이크 패드의 마찰재가 브레이크 패드의 백 플레이트로부터 이탈될 가능성이 있음.,1881,1
6183,2017-01-17,2018-05-10,2020-08-21,8,브레이크 패드가 부식을 유발할 수 있는 외부환경에 노출될 경우 브레이크 패드의마찰재와 브레이크 패드 백 플레이간 부식이 발생하여 브레이크 패드의 마찰재가 브레이크 패드의 백 플레이트로부터 이탈될 가능성이 있음.,1883,1
6184,2018-03-28,2018-06-11,2020-08-21,10,"브레이크 패드가 부식을 유발할 수 있는 외부 환경에 노출될 경우, 브레이크 패드의 마찰재와 브레이크 패드 백 플레이트 간 부식이 발생하여 브레이크 패드의 마찰재가 브레이크 패드의 백 플레이트부터 이탈될 가능성이 있음. * 브레이크 패드 백 플레이트는, 브레이크 패드의 마찰재가 부착되어 있는 금속판을 지칭함.",2879,1
